UserId,Username,FirstName,LastName,Email,TransactionId,Amount,Description,Type,TransactionDate,CreatedAt,IsDiscarded,IsKept
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,2794F483-BAAD-4130-9065-AE7B81F5E8F1,288312.37,International Transfer - Dubai,TransferInternational,2025-08-10 19:07:48.866056800,2025-08-10 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,0937A0C7-3F13-4A6A-8709-A09F3C9BB3A1,766004.38,Loan Disbursement - Business Loan,LoanDisbursement,2025-08-11 23:55:48.866056700,2025-08-11 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,F20CE484-8914-4865-809E-2721E715BBE3,379246.75,Stock Market Investment Purchase,InvestmentPurchase,2025-08-13 04:43:48.866056700,2025-08-13 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,A9CDA939-0002-42C7-9D4E-1466438FCFA2,47394.14,Vehicle Insurance Insurance Premium,InsurancePayment,2025-08-14 09:31:48.866056700,2025-08-14 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,FC2A7368-CC42-42D7-896F-71DD32A65D0D,396205.79,Loan Disbursement - Emergency Fund,LoanDisbursement,2025-08-15 14:19:48.866056800,2025-08-15 14:19:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,A2456D64-FB29-41F2-AFE2-5E73073C969F,1631.64,Credit Card Card Issuance Fee,CardIssue,2025-08-16 19:07:48.866056800,2025-08-16 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,580AD81A-BF1C-44F0-A5E0-09153C2DCFD7,117078.19,Savings Contribution - Target Savings,SavingsContribution,2025-08-17 23:55:48.866056700,2025-08-17 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,4806B1DD-FC9E-45F3-B772-2D7E91E32076,3583.12,MTN Airtime Recharge,AirtimeTopup,2025-08-19 04:43:48.866056700,2025-08-19 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,2C5615A7-9269-4BC3-9985-2A9F3B90F4D5,92104.18,Transfer to Vendor - Sterling Bank,TransferLocal,2025-08-20 09:31:48.866056700,2025-08-20 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,9BFED23C-4CF2-460F-A2F2-68F5F8B3F6E1,102969.06,Loan Repayment Installment - April,LoanRepayment,2025-08-21 14:19:48.866056800,2025-08-21 14:19:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,50ED93A9-69C6-439A-8439-9BF8DEB4E2B9,2353.74,Prepaid Card Card Issuance Fee,CardIssue,2025-08-22 19:07:48.866056800,2025-08-22 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,640C9EA8-00C6-4C72-8C12-C092E50D516C,1632.16,MTN Airtime Recharge,AirtimeTopup,2025-08-23 23:55:48.866056700,2025-08-23 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,DFBF0588-9717-48FA-B434-95357953041D,232650.39,Treasury Bills Investment Purchase,InvestmentPurchase,2025-08-25 04:43:48.866056700,2025-08-25 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,9C639D41-FF53-4050-8F0E-6C1316CE023F,882144.54,Loan Disbursement - Personal Loan,LoanDisbursement,2025-08-26 09:31:48.866056700,2025-08-26 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,6D0195E0-EB26-4A75-A29F-C21252A78A10,32827.02,Internet Payment - March,BillPayment,2025-08-27 14:19:48.866056700,2025-08-27 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,DA4B77EB-7EA1-4C93-B0FD-5ADE3BC30D98,2847.5,Credit Card Card Issuance Fee,CardIssue,2025-08-28 19:07:48.866056800,2025-08-28 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,5B8CDA96-371A-44A9-B989-07FA3C74CEC7,104504.53,Loan Repayment Installment - May,LoanRepayment,2025-08-29 23:55:48.866056700,2025-08-29 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,B367C9DE-7F22-4C6C-ABF2-3BEAEE17135E,101689.5,Transfer to Friend - Sterling Bank,TransferLocal,2025-08-31 04:43:48.866056700,2025-08-31 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,4081B379-0CCF-43FC-BEFE-9C50E1ECAF8B,1201.78,Debit Card Card Issuance Fee,CardIssue,2025-09-01 09:31:48.866056800,2025-09-01 09:31:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,42FFC0FF-1551-4F98-B29A-12F8169EB735,12077.69,Direct Debit - Insurance Premium,DirectDebit,2025-09-02 14:19:48.866056700,2025-09-02 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,B8F57BB3-6EBC-4BC6-A185-5CA99EB6196C,238134.22,International Transfer - Canada,TransferInternational,2025-09-03 19:07:48.866056800,2025-09-03 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,91B464BE-0E80-4169-B5C4-A2CACA904C2E,1119.67,MTN Data Bundle - 20GB,DataPurchase,2025-09-04 23:55:48.866056700,2025-09-04 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,5214627C-0F43-48BD-8A3A-79A2A479472C,54931.88,Flight/Bus Ticket to Enugu,TravelBooking,2025-09-06 04:43:48.866056700,2025-09-06 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,918FD962-8F48-4F6F-8170-66E2ADB1544B,19611.79,Reward Points Voucher Redemption,VoucherRedeem,2025-09-07 09:31:48.866056800,2025-09-07 09:31:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,25303076-D7DE-4336-9BD2-74AE120AABE6,28202.74,Vehicle Insurance Insurance Premium,InsurancePayment,2025-09-08 14:19:48.866056700,2025-09-08 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,D5241082-1708-45AE-AD41-DFF1BB5DE180,45558.95,Vehicle Insurance Insurance Premium,InsurancePayment,2025-09-09 19:07:48.866056800,2025-09-09 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,C6EA3FD7-DC4D-447F-86CC-24D0B5F560EC,86196.03,Loan Repayment Installment - April,LoanRepayment,2025-09-10 23:55:48.866056700,2025-09-10 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,C52B80E6-CB12-40B9-8F4B-1A2209F3CFFE,2957.36,Credit Card Card Issuance Fee,CardIssue,2025-09-12 04:43:48.866056700,2025-09-12 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,A09D105C-8352-45E8-BBA4-EEEF735F93FD,802.86,Glo Airtime Recharge,AirtimeTopup,2025-09-13 09:31:48.866056800,2025-09-13 09:31:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,891ADAB0-9A70-4959-BB49-64D227412FFE,178563.28,International Transfer - Canada,TransferInternational,2025-09-14 14:19:48.866056700,2025-09-14 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,A4B197E6-6200-4782-A8ED-1EAB3782271C,4019.26,9mobile Airtime Recharge,AirtimeTopup,2025-09-15 19:07:48.866056800,2025-09-15 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,30319356-8FFE-425D-99B9-7E7F7CC32774,344822.73,Mutual Fund Investment Purchase,InvestmentPurchase,2025-09-16 23:55:48.866056700,2025-09-16 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,FA30599D-E6BC-4CF3-B732-F4B4E154F569,131730.25,Fixed Deposit Investment Purchase,InvestmentPurchase,2025-09-18 04:43:48.866056700,2025-09-18 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,EC9B80F1-E24C-4D3B-AE18-20FD3BFB4372,11042.04,Health Insurance Insurance Premium,InsurancePayment,2025-09-19 09:31:48.866056800,2025-09-19 09:31:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,16C3FCE0-4D62-42D0-A595-48704684D79A,137346.24,Loan Repayment Installment - May,LoanRepayment,2025-09-20 14:19:48.866056700,2025-09-20 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,4371A15A-4888-4469-8A0F-4923DE6B1726,173357.47,Transfer to Family Member - GTBank,TransferLocal,2025-09-21 19:07:48.866056800,2025-09-21 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,F4BF865C-7FD7-42AF-A688-1328E68C686C,74203.13,Savings Contribution - Fixed Deposit,SavingsContribution,2025-09-22 23:55:48.866056700,2025-09-22 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,BBBBCB17-45F3-4868-94AB-B82F94D9E9EC,434801.07,Loan Disbursement - Business Loan,LoanDisbursement,2025-09-24 04:43:48.866056700,2025-09-24 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,60699D14-C80F-4761-AA19-97BEA96BCAFA,164746.95,International Transfer - Ghana,TransferInternational,2025-09-25 09:31:48.866056700,2025-09-25 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,F3DA4A82-A1C3-4EA0-A421-B79A5373D569,122327.08,Loan Repayment Installment - June,LoanRepayment,2025-09-26 14:19:48.866056700,2025-09-26 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,01C6890B-9CC3-40FA-A8D7-7178631772A7,711155.16,Loan Disbursement - Business Loan,LoanDisbursement,2025-09-27 19:07:48.866056800,2025-09-27 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,3BD03B52-4E54-45DC-A94E-9C37F80E7875,415224.86,International Transfer - USA,TransferInternational,2025-09-28 23:55:48.866056700,2025-09-28 23:55:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,F9F2AD7E-FCF5-4462-A396-B78D9EABFAF2,469929.03,International Transfer - Kenya,TransferInternational,2025-09-30 04:43:48.866056700,2025-09-30 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,2FDEEDB7-1FB0-430F-AE17-6B046533698E,5340.82,Waste Management Payment - March,BillPayment,2025-10-01 09:31:48.866056700,2025-10-01 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,3D5E3DD4-79B4-4C48-BB48-10AB12ACFAEA,144412.25,Flight/Bus Ticket to Port Harcourt,TravelBooking,2025-10-02 14:19:48.866056700,2025-10-02 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,FBCDB141-9E7E-4F66-A36F-BEE4FE57D5A0,3042.76,Glo Airtime Recharge,AirtimeTopup,2025-10-03 19:07:48.866056800,2025-10-03 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,70DB551D-9BED-4C74-8999-91B2203F064F,30798.73,Direct Debit - Subscription Service,DirectDebit,2025-10-04 23:55:48.866056800,2025-10-04 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,7ED8EAD9-D572-48EB-8829-A5E043D8EDB8,9299.91,Reward Points Voucher Redemption,VoucherRedeem,2025-10-06 04:43:48.866056700,2025-10-06 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,72D8A00D-0A69-4C68-8EE9-1E8D2B825242,248957.26,Flight/Bus Ticket to Port Harcourt,TravelBooking,2025-10-07 09:31:48.866056700,2025-10-07 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,CAC3E2BF-7E58-4110-AE3F-9D848B066D6F,799318.5,Loan Disbursement - Personal Loan,LoanDisbursement,2025-10-08 14:19:48.866056700,2025-10-08 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,98B404D5-1317-4A4E-BAB4-1D9676AC126A,3895.05,MTN Airtime Recharge,AirtimeTopup,2025-10-09 19:07:48.866056800,2025-10-09 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,B5DDBDD8-99F6-45F1-A61D-2A35724A4208,709.46,Airtel Airtime Recharge,AirtimeTopup,2025-10-10 23:55:48.866056800,2025-10-10 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,25508934-305B-4A7D-ACFA-B121F3AE4DAB,7423.47,9mobile Data Bundle - 50GB,DataPurchase,2025-10-12 04:43:48.866056700,2025-10-12 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,394A54FF-3F8F-47E4-9EB2-53A7D9594057,8882.31,Electricity Payment - May,BillPayment,2025-10-13 09:31:48.866056700,2025-10-13 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,1EF16863-5B14-4539-8CCE-F36F1CD88B5A,19151.45,Direct Debit - Utility Bill,DirectDebit,2025-10-14 14:19:48.866056700,2025-10-14 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,FC534EC3-3345-4314-BA61-0ACC542B0697,20927.49,Savings Contribution - Target Savings,SavingsContribution,2025-10-15 19:07:48.866056800,2025-10-15 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,19AF7685-1E54-4A48-B318-BB6C9D089B4A,305537.61,Mutual Fund Investment Purchase,InvestmentPurchase,2025-10-16 23:55:48.866056800,2025-10-16 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,3764B612-DDA7-4F4E-BF05-2C0DE0EBDC91,17241.42,Reward Points Voucher Redemption,VoucherRedeem,2025-10-18 04:43:48.866056700,2025-10-18 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,6270D1CE-D691-480E-972A-7F9654D5B52F,240151.59,Flight/Bus Ticket to Abuja,TravelBooking,2025-10-19 09:31:48.866056700,2025-10-19 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,18D57640-69E1-40C8-8284-2292E909BAAA,130159.06,Loan Repayment Installment - January,LoanRepayment,2025-10-20 14:19:48.866056700,2025-10-20 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,640A2878-3E1A-4BE8-8748-8C4BA22EC7AA,19042.89,Gift Voucher Voucher Redemption,VoucherRedeem,2025-10-21 19:07:48.866056800,2025-10-21 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,D22D32C9-8089-4CDC-B123-284E6C3255D4,5717.35,Waste Management Payment - April,BillPayment,2025-10-22 23:55:48.866056800,2025-10-22 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,26E97F1C-7A23-42A2-8E25-D1957F5DCD1C,93552.66,Loan Repayment Installment - June,LoanRepayment,2025-10-24 04:43:48.866056700,2025-10-24 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,4FF83C44-1EBD-4DC6-8B3B-EE1694C54EE2,41331.18,Direct Debit - Insurance Premium,DirectDebit,2025-10-25 09:31:48.866056700,2025-10-25 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,723C1594-03BC-4A9C-BD8E-7D017EAF3448,2413.22,Airtel Data Bundle - 10GB,DataPurchase,2025-10-26 14:19:48.866056700,2025-10-26 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,54B57906-F235-4B1B-B25A-4619F041854A,77330.87,Loan Repayment Installment - February,LoanRepayment,2025-10-27 19:07:48.866056800,2025-10-27 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,46E40260-F66A-4C69-BCEE-F88E65664C8A,228558.15,Flight/Bus Ticket to Abuja,TravelBooking,2025-10-28 23:55:48.866056800,2025-10-28 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,71B5833C-D86A-46F7-AA8B-CD15CEFD759B,661130.94,Loan Disbursement - Personal Loan,LoanDisbursement,2025-10-30 04:43:48.866056700,2025-10-30 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,853B169B-1026-44C1-A894-AF6E4E436AF3,225849.11,Loan Disbursement - Business Loan,LoanDisbursement,2025-10-31 09:31:48.866056700,2025-10-31 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,231F391D-3A7F-40B5-8360-0390EF05E069,82202.85,Savings Contribution - Regular Savings,SavingsContribution,2025-11-01 14:19:48.866056700,2025-11-01 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,1EE3CCED-D1B3-43C8-B287-D6CD48D96A7E,10434.29,Health Insurance Insurance Premium,InsurancePayment,2025-11-02 19:07:48.866056800,2025-11-02 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,03BB59FD-DE8C-49D2-8311-F347254A7290,273030.27,International Transfer - Dubai,TransferInternational,2025-11-03 23:55:48.866056800,2025-11-03 23:55:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,0194A1AD-6ED4-43AA-BBCD-753DFA5A8A8B,118223.93,Flight/Bus Ticket to Port Harcourt,TravelBooking,2025-11-05 04:43:48.866056700,2025-11-05 04:43:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,467F4413-B749-4BA0-8D5D-7CAE90459470,101884.16,Transfer to Business Partner - Access Bank,TransferLocal,2025-11-06 09:31:48.866056700,2025-11-06 09:31:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,751F1A65-0AFC-4411-B8D4-2021D05BC0F1,25692.84,Property Insurance Insurance Premium,InsurancePayment,2025-11-07 14:19:48.866056700,2025-11-07 14:19:48.8660567,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,D5E9A30D-3FB5-4961-942D-2FF65F2B13CF,268202.01,Loan Disbursement - Emergency Fund,LoanDisbursement,2025-11-08 19:07:48.866056800,2025-11-08 19:07:48.8660568,0,0
11111111-1111-1111-1111-111111111111,chukwuemeka_okonkwo,Chukwuemeka,Okonkwo,chukwuemeka.okonkwo@example.com,EA597A1E-A98B-437B-B924-2E0D1E4552A4,797063.53,Loan Disbursement - Business Loan,LoanDisbursement,2025-11-09 23:55:48.866056800,2025-11-09 23:55:48.8660568,0,0
